issue_id,severity,disease_key,regimen_id,product_id,generic_name,current_sig,current_dose,current_duration,issue_type,why_suspect,source_status,evidence_status,recommended_action,source_gap_needed,test_case_needed,source_file,source_runtime_path,display_name,issues,id,reasons,source_row,status,correction_id,target_id,action
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[178],Aristocort 0.02% [Triamcinolone Acetonide 0.02%],,BDS001057,route_uncertain; form_uncertain,683,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[179],Aristocort 0.1% [Triamcinolone Acetonide 1 mg/1 g (0.1%)+Preservative (Benzyl alcohol 2.0%)],,BDS001058,route_uncertain; form_uncertain,684,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[180],Betnovate Scalp [Betamethasone 17-Valerate 0.122 % w/w],,BDS001216,route_uncertain; form_uncertain,688,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[181],Dermovate Scalp [Clobetasol Propionate 0.05% w/w],,BDS001660,route_uncertain; form_uncertain,697,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[182],Elomet 0.1 % [Mometasone Furoate 1 mg/1 g (0.1%)],,BDS001803,route_uncertain; form_uncertain,701,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[183],Elomet 0.1% [Mometasone Furoate 1 mg/1 g (0.1%)],,BDS001807,route_uncertain; form_uncertain,702,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[184],Elomet Lotion [Mometasone Furoate 1 mg+Isopropyl Alcohol 400 mg/1 g],,BDS001607,route_uncertain; form_uncertain,703,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[185],Esperson [Desoximetasone 2.5 mg/1 g (0.25%)],,BDS001825,route_uncertain; form_uncertain,705,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[186],Esperson กลาง [Desoximetasone 2.5 mg/1 g (0.25%)],,BDS042807,route_uncertain; form_uncertain,706,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[187],Tacinol 0.02 เล็ก [Triamcinolone Acetonide 0.02% w/w],,BDS008756,route_uncertain; form_uncertain,710,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[188],Tacinol 0.02 ใหญ่ [Triamcinolone Acetonide 0.02% w/w],,BDS008757,route_uncertain; form_uncertain,711,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[189],Tacinol 0.1 เล็ก [Triamcinolone Acetonide 0.1 % w/w],,BDS008758,route_uncertain; form_uncertain,712,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[190],Tacinol 0.1 ใหญ่ [Triamcinolone Acetonide 0.1 % w/w],,BDS008759,route_uncertain; form_uncertain,713,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[191],Zyno 0.02% [Triamcinolone Acetonide 0.02 g/100 g (0.02%)],,BDS007775,route_uncertain; form_uncertain,716,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[192],Zyno 0.1% [Triamcinolone Acetonide 0.1 g/100 g (0.1%)],,BDS007776,route_uncertain; form_uncertain,717,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[193],Canasone C.B. Cream [Clotrimazole 1%+Betamethasone Dipropionate (eq. to Betamethasone 0.1%) w/w],,BDS001491,antibiotic_requires_indication_duration_source,718,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[194],Canazol-Be Cream ใหญ่ [Clotrimazole 1 g+Betamethasone Dipropionate (eq. to Betamethasone 0.1 g)/100 g],,BDS001417,antibiotic_requires_indication_duration_source,719,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[195],Clotribet-D Cream เล็ก [Clotrimazole 1 g+Betamethasone Dipropionate 0.064 g (eq. to Betamethasone 0.05 g)/100 g],,BDS007517,antibiotic_requires_indication_duration_source,720,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[196],Clotribet-D Cream ใหญ่ [Clotrimazole 1 g+Betamethasone Dipropionate 0.064 g (eq. to Betamethasone 0.05 g)/100 g],,BDS007516,antibiotic_requires_indication_duration_source,721,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[197],Fango-B Cream เล็ก [Clotrimazole 1 g+Betamethasone Valerate (eq. to Betamethasone 0.1 g)/100 g],,BDS007736,antibiotic_requires_indication_duration_source,722,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[198],Fango-B Cream ใหญ่ [Clotrimazole 1 g+Betamethasone Valerate (eq. to Betamethasone 0.1 g)/100 g],,BDS001956,antibiotic_requires_indication_duration_source,723,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[199],Fungiderm-B [Clotrimazole 1 g+Betamethasone Valerate (eq. to Betamethasone 0.1 g)/100 g],,BDS001932,route_uncertain; form_uncertain; antibiotic_requires_indication_duration_source,724,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[200],Lymarin Cream ใหญ่ [Miconazole Nitrate 2%+Triamcinolone Acetonide 0.2% w/w],,BDS002538,antibiotic_requires_indication_duration_source,725,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[201],Myda-B Cream เล็ก [Clotrimazole 1%+Betamethasone Valerate (eq. to Betamethasone 0.1%) w/w],,BDS002650,antibiotic_requires_indication_duration_source,726,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[202],Myda-B Cream ใหญ่ [Clotrimazole 1%+Betamethasone Valerate (eq. to Betamethasone 0.1%) w/w],,BDS002651,antibiotic_requires_indication_duration_source,727,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[203],Myrazole-B Cream [Clotrimazole 1%+Betamethasone Valerate (eq. to Betamethasone 0.1%) w/w],,BDS008239,antibiotic_requires_indication_duration_source,728,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[204],Tara-Plus Cream [Miconazole Nitrate 2 g+Triamcinolone Acetonide 0.1 g/100 g],,BDS008221,antibiotic_requires_indication_duration_source,729,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[205],Glycerin Suppositories For Adults [Glycerol (Glycerin) 91 g.+Sodium Stearate 9 g./100 g.],,BDS002023,form_uncertain,730,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[206],Glycerin Suppositories For Infants [Glycerol 91 g.+Sodium Stearate 9 g./100 g.],,BDS002032,form_uncertain,731,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[207],Glymorin Children Suppositories [Glycerin 1365 mg.],,BDS006463,route_uncertain; form_uncertain,732,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[208],Glymorin Suppositories [Glycerin 2320 mg.],,BDS006743,route_uncertain; form_uncertain,733,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[209],U-Enema [Sodium Chloride 15 g./100 ml],,BDS003906,route_uncertain; form_uncertain,734,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[210],Unison Enema เด็ก [Sodium Chloride 15 g./100 ml.],,BDS003907,route_uncertain; form_uncertain,735,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[211],Unison Enema ผู้ใหญ่ [Sodium Chloride 15 g./100 ml.],,BDS003905,route_uncertain; form_uncertain,736,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[212],ChlorOph Eye Drops [Chloramphenicol 5 mg./1 ml.],,BDS001437,antibiotic_requires_indication_duration_source; pediatric_candidate_requires_verified_weight_age_rule,737,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[213],ChlorOph Eye Ointment [Chloramphenicol 10 mg./1 g.],,BDS001515,antibiotic_requires_indication_duration_source,738,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[214],Cogetine Ointment [Chloramphenicol 1% (1 g./100 g.)],,BDS041410,antibiotic_requires_indication_duration_source,739,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[215],Fucithalmic Eye Drops [Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.],,BDS001847,antibiotic_requires_indication_duration_source; pediatric_candidate_requires_verified_weight_age_rule,740,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[216],"Poly-Oph Eye Drops [Neomycin Sulfate (eq. to Neomycin 2 mg.)+Polymyxin B Sulfate (eq. to Polymyxin B 5,000 Units)+Gramicidin 0.025 mg./1 ml.]",,BDS003181,antibiotic_requires_indication_duration_source; pediatric_candidate_requires_verified_weight_age_rule,741,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[217],"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]",,BDS003721,antibiotic_requires_indication_duration_source,742,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[218],Tobrex Ophthalmic Solution [Tobramycin 3 mg.+Preservative (Benzalkonium Chloride 0.1 mg.)/1 ml.],,BDS003861,antibiotic_requires_indication_duration_source,743,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[219],Allergis [Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml],,BDS001052,route_uncertain; form_uncertain,744,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[220],Antazallerge [Antazoline HCl 0.5 mg.+Tetrahydrozoline HCl 0.4 mg.+Preservative (Benzalkonium Cl 0.1mg.)],,BDS040035,route_uncertain; form_uncertain,745,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[221],Cadexcin.N [Dexamethasone 21-(disodium phosphate) (eq. to Dexamethasone 21-phosphate 1 mg.)+Neomycin Sulfate (eq. to Neomycin base 3.5 mg.)/1 ml.],,BDS001401,route_uncertain; form_uncertain,746,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[222],CD-Oph Eye Drops [Dexamethasone Sodium Phosphate 1 mg.+Chloramphenicol 5 mg.+Tetrahydrozoline HCl 0.25 mg./1 ml.],,BDS041404,pediatric_candidate_requires_verified_weight_age_rule,747,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[223],DexOph Eye-Ear Drops [Dexamethasone Sodium Phosphate (eq. to Dexamethasone Phosphate 0.1 %)+Neomycin Sulfate 0.5% (eq. to Neomycin Base 0.35 %)/1 ml.],,BDS001632,pediatric_candidate_requires_verified_weight_age_rule,748,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[224],Flarex [Fluorometholone Acetate 0.1 %+Monobasic Sodium Phosphate+Sodium Chloride+Edetate Disodium+Hydroxyethylcellulose+Tyloxapol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],,BDS001981,route_uncertain; form_uncertain,749,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[225],FML Ophthalmic Suspension [Fluorometholone 0.1 %+Polyvinyl Alcohol 14 mg.+Sodium Chloride+Sodium Phosphste Monobasic+Sodium Phosphate Dibasic+Polysorbate 80+Preservative (Edetate Disodium+Benzalkonium Chloride 0.04 mg.)/1 ml.],,BDS006181,pediatric_candidate_requires_verified_weight_age_rule,750,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[226],Hista-Oph [Antazoline HCl 0.05 %+Tetrahydrozoline HCl 0.04%+Hydroxypropyl Methylcellulose+Preservative (Benzalkonium Chloride 0.015%)/1 ml.],,BDS002117,form_uncertain,751,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[227],Naphcon-A [Naphazoline HCl 0.025%+Pheniramine Maleate 0.3%+Preservative (Benzalkonium Chloride 0.01%)/1 ml],,BDS002804,route_uncertain; form_uncertain,752,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[228],Opsa-His [Antazoline HCl 0.5 mg+Tetrahydrozoline HCl 0.4 mg/1 ml],,BDS003029,route_uncertain; form_uncertain,753,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[229],Opsil-A [Antazoline HCl BP 0.05 %+Tetrahydrozoline HCl USP 0.04%+Preservative (Benzalkonium Cl 0.01%)/1 ml],,BDS003013,route_uncertain; form_uncertain,754,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[230],Tobradex Ophthalmic Suspension [Tobramycin 3 mg (0.3%)+Dexamethasone 1 mg (0.1%)+Tyloxapol+Sodium Chloride+Hydroxyethylcellulose+Sodium Sulfate+Sulfuric Acid+Sodium Hydroxide+Preservative (Edetate Disodium+Benzalkonium Chloride 0.01%)/1 ml.],,BDS003862,pediatric_candidate_requires_verified_weight_age_rule,757,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[231],Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],,BDS001552,route_uncertain; form_uncertain,758,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[232],Cellufresh MD [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro Complex (Purite)],,BDS041414,route_uncertain; form_uncertain,759,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[233],Cellufresh MD ใหญ่ [Carboxymethylcellulose Sodium (CMC) 0.5%+Boric acid+Calcium Chloride dihydrate+Magnesium Chloride+ Potassium Chloride+Sodium Borate+Sodium Chloride+Preservative (Stabilized Oxychloro complex (Purite)],,BDS001554,route_uncertain; form_uncertain,760,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[234],Clens 100 Lens Drops [Citrate/Borate Buffer+Sodium Chloride+Edetate Disodium 0.05%+PEG-11 Lauryl ether Carboxylic acid+Tetronic t1304+Preservative (Edetate Disodium 0.05%+Polidronium Chloride 0.001%)],,BDS001551,pediatric_candidate_requires_verified_weight_age_rule,761,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[235],Genteal Eye Drop [Hypromellose 3 mg. (0.3%)+Sodium Chloride+Boric Acid+Potassium Chloride+Hydrochloric Acid+Preservative (Sodium Perborate+Phosphonic Acid)],,BDS002107,pediatric_candidate_requires_verified_weight_age_rule,762,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[236],Hialid 0.1 Opthalmic Solution [Sodium Hyaluronate 0.1%+6-Aminocaproic Acid/1 ml.],,BDS043800,route_uncertain,764,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[237],Hyatear [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride +Potassium Chloride +Trisodium citrate +Disodium Hydrogenphosphate +Sodium dihydrogen phosphate +Magnesium chloride hexahydrate +Calcium Chloride dihydrate)],,BDS043847,form_uncertain,765,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[238],Natear [Hydroxypropyl Methylcellulose USP 0.3%+Preservative (Sodium Perborate)],,BDS002886,form_uncertain,766,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[239],Natear UD Lubricant Eye Drops [Hypromellose (Hydroxypropyl Methylcellulose) 0.3% w/v /0.8 ml.],,BDS045617,pediatric_candidate_requires_verified_weight_age_rule,767,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[240],OcuFreshs Tear Eye Drops [Hypromellose 3 mg. (0.3%)+Preservative (Benzalkonium Chloride 0.02%)/1 ml.],,BDS046204,pediatric_candidate_requires_verified_weight_age_rule,768,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[241],Opsil Tears 0.3% [Hydroxypropyl Methylcellulose USP 0.3%+Preservative (Benzalkonium Chloride)],,BDS003014,form_uncertain,769,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[242],Opti-Free Rewetting Drops [Citrate buffer+Sodium chloride+Preservative (Edetate Disodium 0.05%+Polyquaternium-1 0.001%)],,BDS003102,pediatric_candidate_requires_verified_weight_age_rule,770,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[243],Renu Multiplus Lubricating & Rewetting Drops [Povidone+Boric acid+Potassium chloride+Sodium chloride+ Sodium borate+Edetate disodium+Sorbic acid+Preservative (Edetate disodium 0.1%+Sorbic acid 0.1%)],,BDS001204,pediatric_candidate_requires_verified_weight_age_rule,771,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[244],Seeview Sofs [Hypromellose 3 mg/1 ml.],,BDS047663,route_uncertain; form_uncertain,772,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[245],Sof Tear Eye Drops [Hypromellose USP 3 mg. (0.3% w/v USP)+Preservative (Sodium Perborate 0.28 mg.)/1 ml.],,BDS047647,pediatric_candidate_requires_verified_weight_age_rule,773,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[246],Systane Ultra (UD) Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+Boric Acid+Hydroxypropyl Guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide/1 ml.],,BDS047637,pediatric_candidate_requires_verified_weight_age_rule,774,pending,,,
,,,,,,,,,,,,,,,,data/meta/manual_review_queue.json,data/meta/manual_review_queue.json:items[247],Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],,BDS003679,pediatric_candidate_requires_verified_weight_age_rule,775,pending,,,
